col0,col1,col2,col3,col4,col5,col6
1989 Australian Indoor Championships,Australia,1989 Australian Indoor Championships – Doubles,Sydney Entertainment Centre,tennis,Sydney Indoor,Sydney
1988 Swan Premium Open,Australia,1988 Swan Premium Open – Doubles,Sydney Entertainment Centre,tennis,Sydney Indoor,Sydney
1987 Swan Premium Open,Australia,1987 Swan Premium Open – Doubles,Sydney Entertainment Centre,tennis,Sydney Indoor,Sydney
1986 Swan Premium Open,Australia,1986 Swan Premium Open – Doubles,Sydney Entertainment Centre,tennis,Sydney Indoor,Sydney
1985 Custom Credit Australian Indoor Championships,Australia,1985 Custom Credit Australian Indoor Championships – Doubles,Sydney Entertainment Centre,tennis,Sydney Indoor,Sydney
1984 Custom Credit Australian Indoor Championships,Australia,1984 Custom Credit Australian Indoor Championships – Singles,Sydney Entertainment Centre,tennis,Sydney Indoor,Sydney
1983 Custom Credit Australian Indoor Championships,Australia,1983 Custom Credit Australian Indoor Championships – Singles,Sydney Entertainment Centre,tennis,Sydney Indoor,Sydney
1982 Custom Credit Australian Indoor Championships,Australia,1982 Custom Credit Australian Indoor Championships – Doubles,Hordern Pavilion,tennis,Sydney Indoor,Sydney
1981 Custom Credit Australian Indoor Championships,Australia,1981 Custom Credit Australian Indoor Championships – Doubles,Hordern Pavilion,tennis,Sydney Indoor,Sydney
1980 Custom Credit Australian Indoor Championships,Australia,1980 Custom Credit Australian Indoor Championships – Doubles,Hordern Pavilion,tennis,Sydney Indoor,Sydney
1978 Custom Credit Australian Indoor Championships,Australia,1978 Custom Credit Australian Indoor Championships – Singles,Hordern Pavilion,tennis,Sydney Indoor,Sydney
1977 Custom Credit Australian Indoor Championships,Australia,1977 Custom Credit Australian Indoor Championships – Doubles,Hordern Pavilion,tennis,Sydney Indoor,Sydney
1976 Custom Credit Australian Indoor Championships,Australia,1976 Custom Credit Australian Indoor Championships – Doubles,Hordern Pavilion,tennis,Sydney Indoor,Sydney
