col0,col1,col2,col3
2015 Tour de Wallonie,road bicycle racing,Ludwig De Winter,2015-07-25
2017 Tour de Wallonie,road bicycle racing,Dylan Teuns,2017-07-22
2015 Tour de Wallonie,road bicycle racing,Victor Campenaerts,2015-07-25
1987 Tour de Wallonie,road bicycle racing,Paul Curran,1987-08-08
2015 Tour de Wallonie,road bicycle racing,Sébastien Delfosse,2015-07-25
1979 Tour de Wallonie,road bicycle racing,Mieczysław Nowicki,1979-08-30
2016 Tour de Wallonie,road bicycle racing,Florian Sénéchal,2016-07-23
1986 Tour de Wallonie,road bicycle racing,Christian Thary,1986-08-08
2015 Tour de Wallonie,road bicycle racing,Axel Domont,2015-07-25
1977 Tour de Wallonie,road bicycle racing,Dirk Wayenberg,1977-08-12
