col0,col1,col2,col3,col4,col5
Berlin Prenzlauer Allee station,Germany,Deutsche Bahn,1892-05-01,Berlin A fare zone,no
Potsdam Hauptbahnhof,Germany,Deutsche Bahn,1838-01-01,Berlin C fare zone,yes
Berlin-Grünau station,Germany,DB Netz,1866-09-13,Berlin B fare zone,no
Berlin-Pankow station,Germany,Deutsche Bahn,1880-10-15,Berlin B fare zone,no
Adlershof station,Germany,Deutsche Bahn,1872-01-01,Berlin B fare zone,no
Berlin Springpfuhl station,Germany,Deutsche Bahn,1976-12-30,Berlin B fare zone,no
Berlin Brandenburger Tor station,Germany,Deutsche Bahn,1936-07-27,Berlin A fare zone,no
Köln-Buchforst station,Germany,Deutsche Bahn,1990-01-01,Verkehrsverbund Rhein-Sieg,no
Grafing Bahnhof,Germany,DB Netz,1871-10-15,MVV fare zone 9,no
München-Leuchtenbergring station,Germany,Deutsche Bahn,1972-05-27,MVV fare zone 2,no
Teltow Stadt railway station,Germany,Deutsche Bahn,2005-02-24,Berlin C fare zone,no
Strausberg Nord station,Germany,Deutsche Bahn,1955-01-01,Berlin C fare zone,no
Berlin-Pankow-Heinersdorf station,Germany,Deutsche Bahn,1893-10-01,Berlin B fare zone,no
Wartenberg station,Germany,Deutsche Bahn,1985-01-01,Berlin B fare zone,no
Hennigsdorf station,Germany,Deutsche Bahn,1893-10-01,Berlin C fare zone,no
