col0,col1,col2,col3
Station 73 Korbitzhöhe,benchmark,1866-01-01,Kulturdenkmal
Station 45 Taubenberg,benchmark,1865-01-01,Kulturdenkmal
Station 158 Kandelstein,benchmark,1876-01-01,Kulturdenkmal
Albertturm Station 18 Collm,triangulation station,1854-01-01,Kulturdenkmal
Station 105 Dürrenberg,triangulation station,1868-01-01,Kulturdenkmal
Station 52 Grossenberg,triangulation station,1865-01-01,Kulturdenkmal
Station 53 Ruhebänke,triangulation station,1866-01-01,Kulturdenkmal
Station 23 Kuhberg,triangulation station,1868-01-01,Kulturdenkmal
Station 25 Kapellenberg,triangulation station,1864-01-01,Kulturdenkmal
Station 123 Oberalbertsdorf,triangulation station,1859-01-01,Kulturdenkmal
Station 126 Reinsdorf,triangulation station,1859-01-01,Kulturdenkmal
