col0,col1,col2,col3
Casa da Cultura Mario Quintana,IPHAE Good Class,arts centre,construction
Broadway Hotel,listed on the Queensland Heritage Register,historic site,conflagration
Battle of Hanging Rock Historic Site,place listed on the National Register of Historic Places,historic site,Battle of Hanging Rock
Casa da Cultura Mario Quintana,IPHAE Good Class,historic site,construction
Broadway Hotel,listed on the Queensland Heritage Register,pub,conflagration
Great Living Chola Temples,UNESCO World Heritage Site,group of structures or buildings,UNESCO World Heritage Site record modification
Fernsehturm Berlin,cultural heritage ensemble,TV tower,start of manufacturing or construction
Our Lady of Promise,UNESCO World Heritage Site,Eastern Orthodox church,list of World Heritage in Danger
Fernsehturm Berlin,cultural heritage ensemble,observation tower,start of manufacturing or construction
Graçanica monastery,UNESCO World Heritage Site,historic site,list of World Heritage in Danger
Patriarchate of Peja,Cultural Monument of Exceptional Importance,historic site,list of World Heritage in Danger
Our Lady of Promise,UNESCO World Heritage Site,historic site,list of World Heritage in Danger
Edo Castle,special historic site,historic site,conflagration
