col0,col1,col2,col3
Wyoming,Mark Gordon,Wyoming Valley,586107
Alabama,Kay Ivey,Alabama people,4858979
Connecticut,Ned Lamont,Connecticut River,3590886
New York,Andrew Cuomo,Duke of York,19795791
California,Gavin Newsom,The Californias,39144818
Tennessee,Bill Lee,Tanasi,6600299
Hawaii,David Ige,Kingdom of Hawaiʻi,1431603
Delaware,John Carney,Delaware River,945934
Georgia,Brian Kemp,George II of Great Britain,10214860
North Carolina,Roy Cooper,Charles I of England,10042802
South Carolina,Henry McMaster,Charles I of England,4896146
