col0,col1,col2,col3,col4
Grube Bergmannstrost,Samson Pit,1767-01-01,Sankt Andreasberg,245
Grube Gnade Gottes,Samson Pit,1590-01-01,Sankt Andreasberg,285
Catharina Neufang,Samson Pit,1575-01-01,Sankt Andreasberg,438
Grube Morgenröthe,Mining in the Upper Harz,1595-01-01,Sankt Andreasberg,175
Grube Drei Ringe,Mining in the Upper Harz,1596-01-01,Sankt Andreasberg,112
Grube Tiefer Claus Friedrich,Mining in the Upper Harz,1788-01-01,Sankt Andreasberg,175
Grube Weintraube,Mining in the Upper Harz,1710-01-01,Sankt Andreasberg,234
Grube St. Jacobsglück,Mining in the Upper Harz,1534-01-01,Sankt Andreasberg,271
Grube Verlegte Silberburg,Mining in the Upper Harz,1692-01-01,Sankt Andreasberg,175
Grube Silberner Bär,Mining in the Upper Harz,1675-01-01,Sankt Andreasberg,110
Grube Bergmannstrost,Mining in the Upper Harz,1767-01-01,Sankt Andreasberg,245
Five Books of Moses Mine,Mining in the Upper Harz,1717-01-01,Sankt Andreasberg,230
Grube Gnade Gottes,Mining in the Upper Harz,1590-01-01,Sankt Andreasberg,285
