col0,col1,col2,col3,col4,col5
Eudoxie Baboul,oldest human,2016-07-01,France,female,1901-10-01
Augusto Moreira de Oliveira,oldest human,2009-02-13,Portugal,male,1896-10-06
Lillian Cox,oldest human,2018-08-10,United States of America,female,1907-02-22
Magomed Labazanov,oldest human,2012-09-07,Russia,male,1890-05-01
Bettie Wilson,oldest human,2006-02-13,United States of America,female,1890-09-13
Grizelda Kristiņa,oldest human,2013-06-02,Canada,female,1910-04-01
Margaret Skeete,oldest human,1994-05-07,United States of America,female,1878-10-27
Emma Verona Johnston,oldest human,2004-12-01,United States of America,female,1890-08-06
Augusta Holtz,oldest human,1986-10-21,United States of America,female,1871-08-03
Emma Otis,human,2015-10-25,United States of America,female,1901-10-22
Myrtle Dorsey,human,2000-06-25,United States of America,female,1885-11-22
María Antonia Castro,human,1996-01-16,Spain,female,1881-06-10
Celino Villanueva Jaramillo,human,2018-04-18,Chile,male,1896-07-25
