col0,col1,col2,col3,col4,col5,col6
Portrait of Johann Strauss.,portrait,Johann Strauss II,Kingdom of Italy,Biedermeier,17.5,Napoleone Nani
Portrait of Stefano Gobatti.,portrait,Stefano Gobatti,Kingdom of Italy,Biedermeier,22,Luigi Serena
Portrait of Lauro Rossi.,portrait,Lauro Rossi,Kingdom of Italy,Biedermeier,19,Luigi Mion
Portrait of Ercole Bottrigari.,portrait,Ercole Bottrigari,Kingdom of Italy,Biedermeier,18.5,anonymous
Portrait of Françoise-Auguste Gevaert.,portrait,François-Auguste Gevaert,Kingdom of Italy,Biedermeier,29,anonymous
Portrait of Anton Francesco Doni.,portrait,Anton Francesco Doni,Kingdom of Italy,Biedermeier,18,anonymous
Portrait of Alessandro Marcello.,portrait,Alessandro Marcello,Kingdom of Italy,Biedermeier,15.5,anonymous
Portrait of Gaetano Coronaro.,portrait,Gaetano Coronaro,Kingdom of Italy,Biedermeier,9,Raffaele Mainella
Portrait of Luigi Taccheo.,portrait,Luigi Taccheo,Kingdom of Italy,Biedermeier,9,Raffaele Mainella
Portrait of Johann Ludwig Adam.,portrait,Louis Adam,Kingdom of Italy,Biedermeier,27,Antonio Ermolao Paoletti
Portrait of Giovanni Battista Pergolesi.,portrait,Giovanni Battista Pergolesi,Kingdom of Italy,Biedermeier,15,Antonio Ermolao Paoletti
