col0,col1,col2,col3,col4
UFC Live: Jones vs. Matyushenko,8132,mixed martial arts,mixed martial arts event,2010-08-01
UFC Fight Night: Błachowicz vs. Santos,16583,martial arts,mixed martial arts event,2019-02-23
UFC Fight Night: Assunção vs. Moraes 2,10040,martial arts,mixed martial arts event,2019-02-02
UFC Fight Night 140,10245,martial arts,mixed martial arts event,2018-11-17
UFC on Fox 31,9010,mixed martial arts,mixed martial arts event,2018-12-15
UFC on Fox: Alvarez vs. Poirier 2,10603,mixed martial arts,mixed martial arts event,2018-07-28
UFC 225,18117,mixed martial arts,mixed martial arts event,2018-06-08
UFC 224,10696,mixed martial arts,mixed martial arts event,2018-05-12
UFC 223,17026,mixed martial arts,mixed martial arts event,2017-11-04
UFC 222,12041,mixed martial arts,mixed martial arts event,2018-03-03
UFC 217,18201,mixed martial arts,mixed martial arts event,2017-11-04
