col0,col1,col2,col3,col4,col5
2008 World Rowing Junior Championships – Junior women's quad scull,junior women's quad scull,rowing,2009 World Rowing Junior Championships – Junior women's quad scull,2008-01-01,2000
2008 World Rowing Junior Championships – Junior women's double scull,junior women's double scull,rowing,2009 World Rowing Junior Championships – Junior women's double scull,2008-01-01,2000
2008 World Rowing Junior Championships – Junior women's single scull,junior women's single scull,rowing,2009 World Rowing Junior Championships – Junior women's single scull,2008-01-01,2000
2007 World Rowing Junior Championships – Junior men's eight,junior men's eight,rowing,2008 World Rowing Junior Championships – Junior men's eight,2007-01-01,2000
2007 World Rowing Junior Championships – Junior men's coxed four,junior men's coxed four,rowing,2008 World Rowing Junior Championships – Junior men's coxed four,2007-01-01,2000
2007 World Rowing Junior Championships – Junior men's coxless four,junior men's coxless four,rowing,2008 World Rowing Junior Championships – Junior men's coxless four,2007-01-01,2000
2007 World Rowing Junior Championships – Junior men's coxless pair,junior men's coxless pair,rowing,2008 World Rowing Junior Championships – Junior men's coxless pair,2007-01-01,2000
2007 World Rowing Junior Championships – Junior men's quad scull,junior men's quad scull,rowing,2008 World Rowing Junior Championships – Junior men's quad scull,2007-01-01,2000
2007 World Rowing Junior Championships – Junior men's double scull,junior men's double scull,rowing,2008 World Rowing Junior Championships – Junior men's double scull,2007-01-01,2000
2007 World Rowing Junior Championships – Junior men's single scull,junior men's single scull,rowing,2008 World Rowing Junior Championships – Junior men's single scull,2007-01-01,2000
2007 World Rowing Junior Championships – Junior women's eight,junior women's eight,rowing,2008 World Rowing Junior Championships – Junior women's eight,2007-01-01,2000
2007 World Rowing Junior Championships – Junior women's coxless four,junior women's coxless four,rowing,2008 World Rowing Junior Championships – Junior women's coxless four,2007-01-01,2000
