col0,col1,col2,col3,col4
1971 Giro d'Italia,1970 Giro d'Italia,Milan,3621,1971-05-20
1970 Giro d'Italia,1969 Giro d'Italia,Bolzano,3293,1970-05-18
2013 Giro d'Italia,2012 Giro d'Italia,Brescia,3332.6,2013-05-04
1912 Giro d'Italia,1911 Giro d'Italia,Bergamo,2439.6,1912-05-19
1960 Giro d'Italia,1959 Giro d'Italia,Milan,3481,1960-05-19
1980 Giro d'Italia,1979 Giro d'Italia,Milan,4025.5,1980-05-15
1998 Giro d'Italia,1997 Giro d'Italia,Milan,3811,1998-05-16
1910 Giro d'Italia,1909 Giro d'Italia,Milan,2987.4,1910-05-18
2005 Giro d'Italia,2004 Giro d'Italia,Milan,3498,2005-05-07
2011 Giro d'Italia,2010 Giro d'Italia,Milan,3469,2011-05-07
2012 Giro d'Italia,2011 Giro d'Italia,Milan,3499.1,2012-05-05
1996 Giro d'Italia,1995 Giro d'Italia,Milan,3990,1996-05-18
