col0,col1,col2,col3,col4
1966 Amstel Gold Race,Jean Stablinski,road bicycle racing,Breda,Netherlands
1968 Amstel Gold Race,Roger Rosiers,road bicycle racing,Helmond,Netherlands
1967 Amstel Gold Race,Harry Steevens,road bicycle racing,Helmond,Netherlands
1968 Amstel Gold Race,Harry Steevens,road bicycle racing,Helmond,Netherlands
1967 Amstel Gold Race,Arie den Hartog,road bicycle racing,Helmond,Netherlands
1985 Amstel Gold Race,Johnny Broers,road bicycle racing,Heerlen,Netherlands
1976 Amstel Gold Race,Luc Leman,road bicycle racing,Heerlen,Netherlands
1985 Amstel Gold Race,Jozef Lieckens,road bicycle racing,Heerlen,Netherlands
1983 Amstel Gold Race,Jan Bogaert,road bicycle racing,Heerlen,Netherlands
1972 Amstel Gold Race,Willy De Geest,road bicycle racing,Heerlen,Netherlands
1979 Amstel Gold Race,Sven-Åke Nilsson,road bicycle racing,Heerlen,Netherlands
1971 Amstel Gold Race,Roger Rosiers,road bicycle racing,Heerlen,Netherlands
1981 Amstel Gold Race,Alfons De Wolf,road bicycle racing,Heerlen,Netherlands
1980 Amstel Gold Race,Alfons De Wolf,road bicycle racing,Heerlen,Netherlands
