col0,col1,col2,col3
La Rotonda,Italian national heritage,Neoclassical architecture,Tregasio
Oratori de Sant Grau,Cultural Asset of Local Interest,vernacular architecture,La Vall d'en Bas
Oratorio di Sant'Antonio dei Cavalieri de Nardis,Italian national heritage,baroque architecture,L’Aquila
Oratori Verge de Lourdes,Cultural Asset of Local Interest,vernacular architecture,Els Hostalets d'en Bas
Mare de Déu de la Pietat de Fontcoberta,Cultural Asset part of the architectural heritage of Catalonia,Gothic architecture,Fontcoberta
oratoire de Saint-Guirec,monument historique classé,Gothic architecture,Perros-Guirec
Chiesa di Sant'Ansano a Dofàna,Italian national heritage,Romanesque Revival architecture,Castelnuovo Berardenga
Pendentif de Valence,monument historique classé,Renaissance architecture,Valence
Oratorio di San Pellegrino,Italian national heritage,Romanesque art,Caporciano
Oratorio de la Santa Cueva,Bien de Interés Cultural,neoclassicism,Cádiz
