col0,col1,col2,col3
Standard,Estándar,Ottův slovník naučný,Wikimedia disambiguation page
Aaron,Aäron,Small Brockhaus and Efron Encyclopedic Dictionary,Wikimedia disambiguation page
Paul,Paulino,Ottův slovník naučný,Wikimedia disambiguation page
Martin,Martínek,Brockhaus and Efron Encyclopedic Dictionary,Wikimedia disambiguation page
Felix,Félix,Brockhaus and Efron Encyclopedic Dictionary,Wikimedia disambiguation page
Alexandrie,Alexandria,Ottův slovník naučný,Wikimedia disambiguation page
Atticus,Atik,Paulys Realenzyklopädie der klassischen Altertumswissenschaft,Wikimedia disambiguation page
Petrov,Petrow,Ottův slovník naučný,Wikimedia disambiguation page
Pavlov,Paľov,Ottův slovník naučný,Wikimedia disambiguation page
Paul,Páll,Ottův slovník naučný,Wikimedia disambiguation page
Pavlov,Palov,Ottův slovník naučný,Wikimedia disambiguation page
Paul,Pavlo,Ottův slovník naučný,Wikimedia disambiguation page
