col0,col1,col2,col3
Songs for Tibet: The Art of Peace,The Art Of Peace - Songs For Tibet II,various artists,benefit compilation album
A Symphony of British Music,Enlightenment,various artists,soundtrack album
Body and Soul,A Touch of Class,The Thad Jones/Mel Lewis Orchestra,reissue
Once Upon a Time,Aspen Gold,The Kingston Trio,double album
My Hits and Love Songs,Glen Campbell in Concert with the South Dakota Symphony,Glen Campbell,double album
Colección 1985-1998,Crepúsculo,Duncan Dhu,double album
30 grandes canciones,Navegando por ti,José Luis Perales,double album
Body and Soul,A Touch of Class,The Thad Jones/Mel Lewis Orchestra,double album
A Symphony of British Music,Enlightenment,various artists,double album
Anthems,Volk,Laibach,double album
Romance,Live from Las Vegas,Frank Sinatra,double album
Livre trânsito,Il latitante,Daniele Silvestri,double album
Concerti,Due anni di concerti,Fiorella Mannoia,double album
H.M.S. Donovan,Cosmic Wheels,Donovan,double album
Ar Pep Gwellañ,40th Anniversary Olympia 2012,Alan Stivell,double album
