col0,col1,col2,col3
Weyburn 2,weather station,Meteorological Service of Canada,1975-01-01
Weyburn,weather station,Meteorological Service of Canada,1900-01-01
Wawota Exp St,weather station,Meteorological Service of Canada,1954-01-01
Wawota,weather station,Meteorological Service of Canada,1977-01-01
Watrous 2,weather station,Meteorological Service of Canada,1963-01-01
Watrous East,weather station,Meteorological Service of Canada,1992-01-01
Watrous,weather station,Meteorological Service of Canada,1953-01-01
Warmley,weather station,Meteorological Service of Canada,1973-01-01
Wapella St Pauls,weather station,Meteorological Service of Canada,2002-01-01
Wapella Pipestone,weather station,Meteorological Service of Canada,1982-01-01
Wapella Newfinland,weather station,Meteorological Service of Canada,1979-01-01
Wapella,weather station,Meteorological Service of Canada,1971-01-01
Waldron,weather station,Meteorological Service of Canada,1985-01-01
Veregin,weather station,Meteorological Service of Canada,1970-01-01
Tyvan,weather station,Meteorological Service of Canada,1985-01-01
