col0,col1,col2,col3,col4
Der gelbe Felsen SE von Schönhofen,soil series,Germany,Naturdenkmal in Germany,Sinzing
Kleine Kösseine SE von Tröstau,Spheroidal weathering,Germany,Naturdenkmal in Germany,Tröstauer Forst-Ost
Oberviechtacher Granitmassiv W von Obermurach,stone run,Germany,Naturdenkmal in Germany,Oberviechtach
Hartenfels E von Neukirchen,rock pinnacle,Germany,Naturdenkmal in Germany,Neukirchen bei Sulzbach-Rosenberg
Hackelstein-Gipfel W von Fuchsmühl,rock,Germany,Naturdenkmal in Germany,Fuchsmühl
Felsburg Püttnersfels SW von Kleinwendern,spur,Germany,Naturdenkmal in Germany,Tröstauer Forst-Ost
Kleine Kösseine SE von Tröstau,spur,Germany,Naturdenkmal in Germany,Tröstauer Forst-Ost
Rudolfstein-Gipfel SE von Schönlind,spur,Germany,Naturdenkmal in Germany,Weißenstadt
Schwammkalkfelsen Streitburg bei Streitberg,spur,Germany,Naturdenkmal in Germany,Wiesenttal
Oberviechtacher Granitmassiv W von Obermurach,spur,Germany,Naturdenkmal in Germany,Oberviechtach
Hartenfels E von Neukirchen,spur,Germany,Naturdenkmal in Germany,Neukirchen bei Sulzbach-Rosenberg
Großer Haberstein-Felsen im Kösseine-Massiv,spur,Germany,Naturdenkmal in Germany,Tröstauer Forst-Ost
