col0,col1,col2,col3,col4,col5,col6
Socorro County,United States of America,New Mexico,Socorro,17220,0.03,Cibola County
Rio Arriba County,United States of America,"Albuquerque-Santa Fe-Las Vegas, NM Combined Statistical Area",Tierra Amarilla,15171,0.6,Sandoval County
San Juan County,United States of America,New Mexico,Aztec,14281,0.5,Sandoval County
Los Alamos County,United States of America,"Albuquerque-Santa Fe-Las Vegas, NM Combined Statistical Area",Los Alamos,283,0.08,Sandoval County
Bernalillo County,United States of America,New Mexico,Albuquerque,3027,0.5,Sandoval County
San Juan County,United States of America,New Mexico,Aztec,14281,0.5,McKinley County
Lincoln County,United States of America,New Mexico,Carrizozo,12513,0,Otero County
Eddy County,United States of America,New Mexico,Carlsbad,10872,0.5,Otero County
Harding County,United States of America,New Mexico,Mosquero,5506,0.02,Quay County
Union County,United States of America,New Mexico,Clayton,9922,0.2,Quay County
