col0,col1,col2,col3,col4,col5
Abraham,October 9,Amasla'i,Ishmael,Small Brockhaus and Efron Encyclopedic Dictionary,prophet
Moses,September 4,Jochebed,Gershom,Jewish Encyclopedia of Brockhaus and Efron,prophet
Abraham,October 9,Amasla'i,Ishmael,Jewish Encyclopedia of Brockhaus and Efron,prophet
Moses,September 4,Jochebed,Gershom,Bible Encyclopedia of Archimandrite Nicephorus,prophet
Abraham,October 9,Amasla'i,Ishmael,The Nuttall Encyclopædia,prophet
Moses,September 4,Jochebed,Gershom,Ottův slovník naučný,prophet
Abraham,October 9,Amasla'i,Ishmael,Paulys Realenzyklopädie der klassischen Altertumswissenschaft,prophet
Moses,September 4,Jochebed,Gershom,Brockhaus and Efron Encyclopedic Dictionary,prophet
Abraham,October 9,Amasla'i,Midian,Catholic Encyclopedia,prophet
David,December 29,Nitzevet,Absalom,Brockhaus and Efron Encyclopedic Dictionary,sovereign
Abraham,October 9,Amasla'i,Jokshan,Catholic Encyclopedia,rasul
David,December 29,Nitzevet,Ibhar,Brockhaus and Efron Encyclopedic Dictionary,writer
Moses,September 4,Jochebed,Eliezer,Brockhaus and Efron Encyclopedic Dictionary,prophet
Joseph,September 4,Mangel,Ephraim,Ottův slovník naučný,religious leader
