col0,col1,col2,col3,col4
Dogu'a Tembien,Ethiopia,1034,Debub Misraqawi Zone,district of Ethiopia
Fogera,Ethiopia,1111.43,Debub Gondar Zone,district of Ethiopia
Enderta,Ethiopia,3175.31,Debub Misraqawi Zone,district of Ethiopia
Chilga,Ethiopia,3071.65,Semien Gondar Zone,district of Ethiopia
Wegera,Ethiopia,1851.52,Semien Gondar Zone,district of Ethiopia
Wolqayt,Ethiopia,3374.52,Mi'irabawi Zone,district of Ethiopia
Atsbi Wenberta,Ethiopia,1758.11,Misraqawi Zone,district of Ethiopia
Asigede Tsimbela,Ethiopia,2815.05,Semien Mi'irabawi Zone,district of Ethiopia
Ambassel,Ethiopia,882.24,Debub Wollo Zone,district of Ethiopia
Alaje,Ethiopia,1677.94,Debubawi Zone,district of Ethiopia
Adwa,Ethiopia,1888.6,Mehakelegnaw Zone,district of Ethiopia
Tsegede,Ethiopia,4253.48,Mi'irabawi Zone,district of Ethiopia
Abergele,Ethiopia,2407.88,Mehakelegnaw Zone,district of Ethiopia
