col0,col1,col2,col3,col4
Henry County,county of Kentucky,Patrick Henry,1.7,United States of America
Mercer County,county of Kentucky,Hugh Mercer,1.8,United States of America
Floyd County,county of Kentucky,John Floyd,0.6,United States of America
Graves County,county of Kentucky,Benjamin Franklin Graves,0.9,United States of America
Jackson County,county of Kentucky,Andrew Jackson,0.4,United States of America
Hickman County,county of Kentucky,Paschal Hickman,4.3,United States of America
Grayson County,county of Kentucky,William Grayson,2.8,United States of America
Greenup County,county of Kentucky,Christopher Greenup,2.8,United States of America
Ohio County,county of Kentucky,Ohio River,1.5,United States of America
Gallatin County,county of Kentucky,Albert Gallatin,3.3,United States of America
Marion County,county of Kentucky,Francis Marion,1.1,United States of America
