col0,col1,col2,col3
ethylene chlorohydrin,chemical compound,1.2,carbon
aniline,chemical compound,1.02,hydrogen
methacrylic acid,chemical compound,1.02,carbon
adiponitrile,chemical compound,0.97,carbon
cyclohexanol,Male reproductive toxicant,0.96,carbon
formalin,occupational carcinogen,1.08,formaldehyde
propiolactone,occupational carcinogen,1.15,carbon
dimethyl sulfate,occupational carcinogen,1.33,hydrogen
formalin,Class IIIA combustible liquid,1.08,formaldehyde
cyclohexanol,Class IIIA combustible liquid,0.96,carbon
