col0,col1,col2,col3
Geometric Abstraction: Latin American Art from the Patricia Phelps de Cisneros Collection,Spanish,New Haven,2001-01-01
To Draw in Space: Abstract Artists of Brazil and Venezuela in the Colección Patricia Phelps de Cisneros,Spanish,Porto Alegre,2010-01-01
Kunstforeningens Marstrand-Udstilling,Danish,Copenhagen,1898-01-01
Orinoco – Venezuelan Indian Life in the Amazonian Region,Russian,Caracas,2005-01-01
Paralelos. Brazilian Art from the Second Half of the Twentieth Century in Context,Portuguese,Caracas,2002-01-01
GEO-METRÍAS,English,Caracas,2003-01-01
Gego: Complete Works,English,Caracas,2003-01-01
American Utopias. Constructive Horizons: The Latin American Perspective,English,Caracas,2002-01-01
Paralelos. Brazilian Art from the Second Half of the Twentieth Century in Context,English,Caracas,2002-01-01
Toward 20th-Century Venezuelan Art,English,Caracas,2000-05-01
Echoes and Contrasts. Contemporary Art in the Cisneros Collection,Spanish,Caracas,2006-01-01
Orinoco – Venezuelan Indian Life in the Amazonian Region,Spanish,Caracas,2005-01-01
