col0,col1,col2,col3
Hank Henshaw,Manhunters,Hank Henshaw,superhuman speed
Robotman,Doom Patrol,Robotman,superhuman speed
Cyborgirl,Secret Society of Super Villains,Cyborgirl,superhuman speed
Hank Henshaw,Manhunters,Hank Henshaw,X-ray vision
Donald Pierce,Alkali-Transigen,Donald Pierce,superhuman strength
Bloodshot,Unity,Bloodshot,superhuman strength
Cyborgirl,Villainy Inc.,Cyborgirl,superhuman strength
Ahab,Hounds,Ahab,superhuman strength
Garrison Kane,Clan Chosen,Garrison Kane,superhuman strength
Hank Henshaw,Superman Revenge Squad,Hank Henshaw,superhuman strength
