col0,col1,col2,col3,col4,col5
"Dois obeliscos ladeando a EN 12-1ª, ao km 13,895",Immovable Cultural Heritage of Public Interest,cultural heritage,Póvoa de Santa Iria e Forte da Casa,Forte da Casa,Portugal
Marco da VI Légua,Immovable Cultural Heritage of Public Interest,cultural heritage,Alverca do Ribatejo e Sobralinho,Alverca do Ribatejo,Portugal
Marco da IV Légua,Immovable Cultural Heritage of Public Interest,cultural heritage,Alverca do Ribatejo e Sobralinho,Alverca do Ribatejo,Portugal
Marco de légua no sítio denominado Casal do Canha,Immovable Cultural Heritage of Public Interest,cultural heritage,Alenquer (Santo Estêvão e Triana),Triana,Portugal
Marco de cruzamento no Casal Alvarinho,Immovable Cultural Heritage of Public Interest,cultural heritage,Alenquer (Santo Estêvão e Triana),Triana,Portugal
"Marco de cruzamento na EN 3, desvio para a povoação de ""Obras Novas""",Immovable Cultural Heritage of Public Interest,cultural heritage,Carregado e Cadafais,Carregado,Portugal
Braga,National Monument of Portugal,Roman road,"Braga (Maximinos, Sé e Cividade)",Cividade,Portugal
Marco granítico 97,Immovable Cultural Heritage of Public Interest,milestone,Távora e Pereiro,Távora,Portugal
Marco granítico 96,Immovable Cultural Heritage of Public Interest,milestone,Távora e Pereiro,Távora,Portugal
Marco granítico 93,Immovable Cultural Heritage of Public Interest,milestone,Parada do Bispo e Valdigem,Parada do Bispo,Portugal
Marco granítico 91,Immovable Cultural Heritage of Public Interest,milestone,Parada do Bispo e Valdigem,Valdigem,Portugal
Marco granítico 89,Immovable Cultural Heritage of Public Interest,milestone,Parada do Bispo e Valdigem,Valdigem,Portugal
Marco granítico 92,Immovable Cultural Heritage of Public Interest,milestone,Parada do Bispo e Valdigem,Valdigem,Portugal
Marco granítico 90,Immovable Cultural Heritage of Public Interest,milestone,Parada do Bispo e Valdigem,Valdigem,Portugal
