col0,col1,col2,col3,col4,col5
Hurt,228,town of Virginia,Pittsylvania County,9.09552,1276
Purcellville,175,town of Virginia,Loudoun County,8.819555,7727
Courtland,7,town of Virginia,Southampton County,2.374953,1284
Glasgow,225,town of Virginia,Rockbridge County,3.909888,1046
Pulaski,580,town of Virginia,Pulaski County,20.60971,9086
Dumfries,11,town of Virginia,Prince William County,4.046579,4961
Woodstock,239,town of Virginia,Shenandoah County,10.140443,3952
Chatham,228,town of Virginia,Pittsylvania County,5.261843,1338
Appalachia,502,town of Virginia,Wise County,5.808159,1839
Victoria,179,town of Virginia,Lunenburg County,7.381179,1725
Scottsville,93,town of Virginia,Albemarle County,3.991342,566
Smithfield,9,town of Virginia,Isle of Wight County,26.891994,8089
