col0,col1,col2,col3,col4,col5,col6
Austria,Austrian German,culture of Austria,1.5,Slovakia,Slovakia,Oesterreichische Nationalbank
Colombia,Barasana-Eduria,Colombian culture,5.7,Peru,Canada,Banco de la República
Austria,Alemannic German,culture of Austria,1.5,Germany,Canada,Oesterreichische Nationalbank
Paraguay,Guarani,culture of Paraguay,3.9,Brazil,Brazil,Central Bank of Paraguay
Colombia,Barasana-Eduria,Colombian culture,5.7,Brazil,Brazil,Banco de la República
Austria,German,culture of Austria,1.5,Switzerland,Switzerland,Oesterreichische Nationalbank
Paraguay,Toba Qom language,culture of Paraguay,3.9,Brazil,Japan,Central Bank of Paraguay
Austria,Austrian Sign Language,culture of Austria,1.5,Germany,Germany,Oesterreichische Nationalbank
Colombia,Northern Embera language,Colombian culture,5.7,Brazil,Canada,Banco de la República
Slovakia,Ukrainian,culture of Slovakia,0.2,Ukraine,Ukraine,National Bank of Slovakia
Colombia,Bora,Colombian culture,5.7,Brazil,Brazil,Banco de la República
Austria,Hungarian,culture of Austria,1.5,Slovenia,Canada,Oesterreichische Nationalbank
India,Hindi,culture of India,4.9,Bangladesh,Bhutan,Reserve Bank of India
Colombia,Bora,Colombian culture,5.7,Brazil,South Korea,Banco de la República
Austria,Hungarian,culture of Austria,1.5,Hungary,Hungary,Oesterreichische Nationalbank
