col0,col1,col2,col3,col4,col5,col6
1995 Belgian Grand Prix,Michael Schumacher,1995-08-27,Spa-Francorchamps modern circuit with original Bus Stop Chicane,auto racing,Spa-Francorchamps,Gerhard Berger
1987 Belgian Grand Prix,Alain Prost,1987-05-17,Spa-Francorchamps modern circuit with original Bus Stop Chicane,auto racing,Spa-Francorchamps,Nigel Mansell
1992 Belgian Grand Prix,Michael Schumacher,1992-08-30,Spa-Francorchamps modern circuit with original Bus Stop Chicane,auto racing,Spa-Francorchamps,Nigel Mansell
1985 Belgian Grand Prix,Ayrton Senna,1985-09-15,Spa-Francorchamps modern circuit with original Bus Stop Chicane,auto racing,Spa-Francorchamps,Alain Prost
1970 Belgian Grand Prix,Pedro Rodríguez,1970-06-07,Spa-Francorchamps old circuit,auto racing,Spa-Francorchamps,Jackie Stewart
1965 Belgian Grand Prix,Jim Clark,1965-06-13,Spa-Francorchamps old circuit,auto racing,Spa-Francorchamps,Graham Hill
1963 Belgian Grand Prix,Jim Clark,1963-06-09,Spa-Francorchamps old circuit,auto racing,Spa-Francorchamps,Graham Hill
1962 Belgian Grand Prix,Jim Clark,1962-06-17,Spa-Francorchamps old circuit,auto racing,Spa-Francorchamps,Graham Hill
1958 Belgian Grand Prix,Tony Brooks,1958-06-15,Spa-Francorchamps old circuit,auto racing,Spa-Francorchamps,Mike Hawthorn
1950 Belgian Grand Prix,Juan Manuel Fangio,1950-06-18,Spa-Francorchamps old circuit,auto racing,Spa-Francorchamps,Giuseppe Farina
2019 Belgian Grand Prix,Charles Leclerc,2019-09-01,Spa Francorchamps modern circuit with new pit lane and Bus Stop Chicane,auto racing,Spa-Francorchamps,Charles Leclerc
