col0,col1,col2,col3
Simon Hantaï,Galerie 1,Alfred Pacquement,2013-09-02
Egon Schiele,Louis Vuitton Foundation,Suzanne Pagé,2019-01-14
Jean-Michel Basquiat,Louis Vuitton Foundation,Suzanne Pagé,2019-01-21
"Apollinaire, the vision of the poet",Musée de l'Orangerie,Laurence des Cars,2016-07-18
Picasso. Bleu et rose,Musée d'Orsay,Laurent Le Bon,2019-01-06
Miró : La couleur de mes rêves,Grand Palais,Jean-Louis Prat,2019-02-04
Simon Hantaï,Galerie 1,Dominique Fourcade,2013-09-02
Magritte. La trahison des images,Galerie 2,Didier Ottinger,2017-01-23
Le Surréalisme et l'objet,Galerie 1,Didier Ottinger,2014-03-03
David Hockney,Centre Georges Pompidou,Didier Ottinger,2017-10-23
