col0,col1,col2,col3,col4
Der gelbe Felsen SE von Schönhofen,spur,Germany,Naturdenkmal in Germany,Sinzing
Sattlerstein SE von Mistelbach,spur,Germany,Naturdenkmal in Germany,Mistelbach
Hackelstein-Gipfel W von Fuchsmühl,spur,Germany,Naturdenkmal in Germany,Fuchsmühl
Katzenstein SE von Eckersdorf,spur,Germany,Naturdenkmal in Germany,Eckersdorf
Teufelskanzel bei Mittelburg,spur,Germany,Naturdenkmal in Germany,Happurg
Huberfelsen in Alfeld,spur,Germany,Naturdenkmal in Germany,Alfeld
Felsburg Püttnersfels SW von Kleinwendern,geotope,Germany,Naturdenkmal in Germany,Tröstauer Forst-Ost
Kleine Kösseine SE von Tröstau,geotope,Germany,Naturdenkmal in Germany,Tröstauer Forst-Ost
Rudolfstein-Gipfel SE von Schönlind,geotope,Germany,Naturdenkmal in Germany,Weißenstadt
Schwammkalkfelsen Streitburg bei Streitberg,geotope,Germany,Naturdenkmal in Germany,Wiesenttal
Oberviechtacher Granitmassiv W von Obermurach,geotope,Germany,Naturdenkmal in Germany,Oberviechtach
Hartenfels E von Neukirchen,geotope,Germany,Naturdenkmal in Germany,Neukirchen bei Sulzbach-Rosenberg
