col0,col1,col2,col3
Kříž u kapličky,Czech Republic,cultural monument of the Czech Republic,wayside cross
"Lesnovek, krucifix",Czech Republic,cultural monument of the Czech Republic,wayside cross
Wayside cross in Lelekovice near church,Czech Republic,cultural monument of the Czech Republic,wayside cross
Krucifix,Czech Republic,cultural monument of the Czech Republic,wayside cross
Wayside cross,Czech Republic,cultural monument of the Czech Republic,crucifix
Crucifix,Czech Republic,cultural monument of the Czech Republic,crucifix
Kříž u kapličky,Czech Republic,cultural monument of the Czech Republic,crucifix
"Lesnovek, krucifix",Czech Republic,cultural monument of the Czech Republic,crucifix
Wayside cross in Lelekovice near church,Czech Republic,cultural monument of the Czech Republic,crucifix
Krucifix,Czech Republic,cultural monument of the Czech Republic,crucifix
