col0,col1,col2,col3
Apache Xerces,open-source software,Apache Software Foundation,Extensible Markup Language
Nmap,open-source software,Gordon Lyon,network security
Apache Derby,open-source software,Apache Software Foundation,relational database
Apache Directory,open-source software,Apache Software Foundation,Lightweight Directory Access Protocol
((OTRS)) Community Edition,open-source software,OTRS Group,issue tracking system
Ingres,open-source software,Michael Stonebraker,relational database
MySQL,open-source software,Sun Microsystems,relational database
Nmap,port scanner,Gordon Lyon,network security
OpenLayers,JavaScript library,Open Source Geospatial Foundation,Web mapping
OpenBGPD,daemon,OpenBSD Project,Border Gateway Protocol
OpenJDK,software library,Oracle Corporation,Java platform
Apache Xerces,software library,Apache Software Foundation,Extensible Markup Language
Tarantool,database management system,Mail.Ru Group,NoSQL database management system
rasdaman,database management system,Peter Baumann,Array DBMS
