col0,col1,col2,col3,col4
BD+61 154,infrared source,61.9111495202689,-2.077,J2000.0
HD 34033,infrared source,13.0141167257644,-7.024,J2000.0
BD+61 154,Herbig Ae/Be star,61.9111495202689,-2.077,J2000.0
BD+31 4152,reflection nebula,32.4546084384912,-17.78,J2000.0
BD+41 3737,reflection nebula,42.3848048897523,-6.244,J2000.0
HD 182918,reflection nebula,22.7572921248625,-4.274,J2000.0
IRAS 12116-6001,reflection nebula,-60.302159138075,-7.066,J2000.0
HD 57281,reflection nebula,-24.024365293,5.15,J2000.0
vdB 91,reflection nebula,-10.7045361447847,-2.801,J2000.0
BD-12 1748,reflection nebula,-12.2337725660333,-10.547,J2000.0
