col0,col1,col2,col3
Hermitage In The Grounds Of Belmont,Grade II listed building,London Borough of Barnet,hermitage
Hermitage And Grotto Gardens At Ware Park,Grade II listed building,Hertford,hermitage
Hermitage And Plaque About 200 Metres South West Of Oldstone,Grade II listed building,Blackawton,hermitage
Ermida de Santa Catarina de Monsaraz,National Monument of Portugal,Monsaraz,cultural heritage
Ermida de Santo André,National Monument of Portugal,Beja (Santiago Maior e São João Baptista),cultural heritage
Ermida de São Brás,National Monument of Portugal,Malagueira e Horta das Figueiras,cultural heritage
Chapel of St Ia,scheduled monument,Camborne,chapel
Sant Valerià,Cultural Asset part of the architectural heritage of Catalonia,Lliçà d'Amunt,historic building
Ermita de Bruguers,Cultural Asset of Local Interest,Gavà,Marian devotions
Ermitage Sainte-Cécile de Valay,registered historic monument,Valay,hermitage
Capella del Carme de l'Alcora,Property of Local Relevance,L'Alcora,hermitage
Santuari de la Verge del Camí,Cultural Asset of Local Interest,Cambrils,hermitage
Santuari de Sant Antoni de Pàdua d'Alforja,Cultural Asset of Local Interest,Alforja,hermitage
Santa Susanna de Caulès,Cultural Asset part of the architectural heritage of Catalonia,Vidreres,hermitage
