col0,col1,col2,col3,col4
Tiger Stadium,Detroit,Detroit Tigers,baseball,Osborn Engineering
Metropolitan Stadium,Bloomington,Minneapolis,association football,Osborn Engineering
Hubert H. Humphrey Metrodome,Minneapolis,Metropolitan Sports Facilities Commission,American football,Leo A Daly
Gaylord Family Oklahoma Memorial Stadium,Oklahoma,University of Oklahoma,American football,Layton & Forsyth
Kauffman Stadium,Kansas City,Jackson County,baseball,Kivett and Myers
California Memorial Stadium,California,"University of California, Berkeley",American football,John Galen Howard
Faurot Field,Columbia,University of Missouri,American football,Jamieson and Spearl
Darrell K Royal–Texas Memorial Stadium,Austin,University of Texas at Austin,American football,Herbert M. Greene
Donald W. Reynolds Razorback Stadium,Arkansas,University of Arkansas,American football,Heery International
Mountaineer Field at Milan Puskar Stadium,Morgantown,West Virginia University,American football,Heery International
