col0,col1,col2,col3,col4
Widmann fountain,concrete,Switzerland,1914-01-01,water distribution pipe network
Halen fountain,concrete,Switzerland,1914-01-01,water distribution pipe network
Münzstattbrunnen,sandstone,Switzerland,1789-01-01,water distribution pipe network
Marzili fountain,metal,Switzerland,1914-01-01,water distribution pipe network
Widmann fountain,copper,Switzerland,1914-01-01,water distribution pipe network
Villa Stucki fountain,iron,Switzerland,1886-01-01,water distribution pipe network
Stadtbibliothek fountain,iron,Switzerland,1788-01-01,water distribution pipe network
Thunstrasse fountain,iron,Switzerland,1914-01-01,water distribution pipe network
outer Laupenstrasse fountain,iron,Switzerland,1846-01-01,water distribution pipe network
Speichergasse fountain,iron,Switzerland,1885-01-01,water distribution pipe network
