col0,col1,col2,col3,col4,col5
Kongsfjordvassdraget,276.83,Norway,Norway,Kongsfjorden,Finnmark
Paatsjoki basin,18288.05,Norway,Norway,Bøkfjorden,Finnmark
Voryema basin,236.7,Norway,Norway,Voryema Bay,Finnmark
Tana basin,16390.85,Norway,Norway,Tanafjord,Finnmark
Lakselvvassdraget,1535.36,Norway,Norway,Porsangerfjorden,Finnmark
Drivavassdraget,2488.04,Norway,Norway,Sunndalsfjord,Møre og Romsdal
Lærdalsvassdraget,1184.41,Norway,Norway,Lærdalsfjorden,Sogn og Fjordane
Gjengedalsvassdraget,171.62,Norway,Norway,Hyefjorden,Sogn og Fjordane
Jølstravassdraget,716.56,Norway,Norway,Førde Fjord,Sogn og Fjordane
Gaularvassdraget,631.18,Norway,Norway,Dalsfjorden,Sogn og Fjordane
Aurlandsvassdraget,803.84,Norway,Norway,Aurlandsfjord,Sogn og Fjordane
Vest-vassdraget,3643.89,Norway,Norway,Skiensvassdraget,Hordaland
Eidfjordvassdraget,1169.59,Norway,Norway,Eidfjorden,Hordaland
Suldalsvassdraget,1462.55,Norway,Norway,Sandsfjord,Rogaland
Bjerkreimsvassdraget,703.27,Norway,Norway,North Sea,Rogaland
