col0,col1,col2,col3
S m Öresund coastal water,Landskrona Municipality,nutrient pollution,Lommabukten coastal water body
Norrfjärden coastal water body,Haninge Municipality,nutrient pollution,Biskopsfjärden coastal water body
Nynäshamn coastal water body,Nynäshamn Municipality,nutrient pollution,Mysingen coastal water body
Norrfjärden coastal water body,Haninge Municipality,nutrient pollution,Norstensfjärden coastal water body
S m Öresund coastal water,Landskrona Municipality,nutrient pollution,South Öresund coastal water
Gryt archipelago coastal water,Valdemarsvik Municipality,nutrient pollution,Valdemarsvik coastal water
S m Öresund coastal water,Landskrona Municipality,nutrient pollution,N m Öresund coastal water
Norrfjärden coastal water body,Haninge Municipality,nutrient pollution,Bulleröfjärden coastal water body
S m Öresund coastal water,Landskrona Municipality,nutrient pollution,Lundåkrabukten coastal water body
Norrfjärden coastal water body,Haninge Municipality,nutrient pollution,Hanstensfjärden coastal water body
Hake fjord coastal water body,Kungälv Municipality,nutrient pollution,Älgöfjorden coastal water body
Gryt archipelago coastal water,Valdemarsvik Municipality,nutrient pollution,Ytterö area coastal water body
Hake fjord coastal water body,Kungälv Municipality,nutrient pollution,Marstrandsfjorden coastal water body
Gryt archipelago coastal water,Valdemarsvik Municipality,nutrient pollution,Saint Anna archipelago coastal water
