col0,col1,col2,col3,col4
V Coronae Australis,infrared source,-4.35,-3.83,281.8846381175
U Aquarii,infrared source,89.49,-1.93,330.8320797927716
UX Antliae,infrared source,147.29,-2.098,164.287745671844
SHV 7863,post-AGB star,21,-4.004,258.8322154091802
UV Cas,post-AGB star,-28.02,-0.006,345.5610802915629
S Apodis,post-AGB star,-82.13,-6.509,227.352234239962
RS Telescopii,post-AGB star,-1.02,-6.671,274.7134264120259
V Coronae Australis,post-AGB star,-4.35,-3.83,281.8846381175
U Aquarii,post-AGB star,89.49,-1.93,330.8320797927716
UX Antliae,post-AGB star,147.29,-2.098,164.287745671844
SHV 7863,long period variable,21,-4.004,258.8322154091802
TYC 6245-382-1,R Coronae Borealis variable,62.32,-8.607,259.2926136382039
