col0,col1,col2,col3,col4,col5,col6
Riverside Township,township of Iowa,35.96,White Cloud Township,United States of America,Fremont County,301
Monroe Township,township of Iowa,35.92,West Township,United States of America,Fremont County,339
Ell Township,township of Iowa,36.39,Concord Township,United States of America,Hancock County,373
Britt Township,township of Iowa,35.44,Crystal Township,United States of America,Hancock County,367
Amsterdam Township,township of Iowa,35.84,Erin Township,United States of America,Hancock County,356
Cedar Township,township of Iowa,31.87,East Lincoln Township,United States of America,Floyd County,346
Concord Township,township of Iowa,35.83,Ellington Township,United States of America,Hancock County,372
Orthel Township,township of Iowa,35.84,Bingham Township,United States of America,Hancock County,381
Ulster Township,township of Iowa,41.51,Rudd Township,United States of America,Floyd County,317
Scott Township,township of Iowa,36.81,Wisner Township,United States of America,Franklin County,386
