col0,col1,col2,col3,col4
DSBE ID,Fundación Pablo Iglesias,always incomplete,Spanish Biographical Dictionary ID,Wikidata property related to politics
HKMDB person ID,Hong Kong Movie DataBase,always incomplete,HKMDB film ID,Wikidata property for identification in the film industry
elCinema person ID,elCinema.com,always incomplete,elCinema film ID,Wikidata property for identification in the film industry
Sports-Reference.com Olympic athlete ID,Sports Reference LLC,eventually complete,International Olympic Committee athlete ID,Wikidata property related to sport
Giphy username,Giphy,always incomplete,Gfycat user ID,Wikidata property to identify organisations
Angel List ID,AngelList,always incomplete,Bloomberg company ID,Wikidata property to identify organisations
Democracy Club election ID,Democracy Club,always incomplete,Democracy Club candidate ID,Wikidata property for authority control for people
Olympic Channel athlete ID,Olympic Channel,eventually complete,Sports-Reference.com Olympic athlete ID,Wikidata property for authority control for people
Libris-URI,LIBRIS,always incomplete,SELIBR ID,Wikidata property for authority control for people
Dictionary of Swedish Translators ID,Svenskt översättarlexikon,is complete,translator,Wikidata property for authority control for people
Invaluable.com person ID,Invaluable.com,always incomplete,Artnet artist ID,Wikidata property for authority control for people
Giphy username,Giphy,always incomplete,Gfycat user ID,Wikidata property for authority control for people
Semantic Scholar author ID,Semantic Scholar,always incomplete,Google Scholar author ID,Wikidata property for authority control for people
MyDramaList name ID,MyDramaList,always incomplete,HanCinema person ID,Wikidata property for authority control for people
