col0,col1,col2,col3,col4,col5
Gangotri,3415,UTC+05:30,Nagar Panchayat,India,Uttarkashi district
Bijawar,398,UTC+05:30,Nagar Panchayat,India,Chhatarpur district
Kedarnath,3553,UTC+05:30,Nagar Panchayat,India,Chamoli district
Ratanpur,306,UTC+05:30,Nagar Panchayat,India,Bilaspur district
Maurawan,121,UTC+05:30,Nagar Panchayat,India,Unnao district
Badrinadh,3300,UTC+05:30,Nagar Panchayat,India,Chamoli district
Amethi,100,UTC+05:30,Nagar Panchayat,India,Amethi district
Akbarpur,126,UTC+05:30,Nagar Panchayat,India,Kanpur Dehat district
Ajaigarh,317,UTC+05:30,Nagar Panchayat,India,Panna district
Khamanon,254,UTC+05:30,Nagar Panchayat,India,Fatehgarh Sahib District
Hastinapur,202,UTC+05:30,Nagar Panchayat,India,Meerut district
