col0,col1,col2,col3,col4
Stroud Subscription Rooms,United Kingdom,event venue,Stroud,George Basevi
Wolkenturm,Austria,music venue,Grafenegg,Marie-Therese Harnoncourt
Gesellschafthaus im Kloster-Berge-Garten,Germany,music venue,Magdeburg,Karl Friedrich Schinkel
State Theatre,United States of America,music venue,Kalamazoo,John Eberson
"Rex, Stratford",United Kingdom,music venue,London Borough of Newham,Frank Matcham
Victoriateatern,Sweden,music venue,Malmö Municipality,Axel Stenberg
Middlesbrough Empire,United Kingdom,music venue,Middlesbrough,Ernest Augustus Runtz
Stroud Subscription Rooms,United Kingdom,music venue,Stroud,George Basevi
Escorxador Municipal,Spain,music venue,Lleida,Francesc de Paula Morera i Gatell
The Ritz Ybor,United States of America,music venue,Tampa,M. Leo Elliott
"Hulme Hall, Port Sunlight",United Kingdom,music venue,Port Sunlight,William Owen
