col0,col1,col2,col3
Rimouski,Canada,Saint-Anaclet-de-Lessard,René Lepage de Sainte-Claire
Trois-Rivières,Canada,Bécancour,Sieur de Laviolette
Lévis,Canada,Quebec City,Joseph-David Déziel
Sherbrooke,Canada,Waterville,Gilbert Hyatt
Rouyn-Noranda,Canada,Abitibi-Ouest,Edmond Henry Horne
Montreal,Canada,Montréal-Est,"Paul de Chomedey, Sieur de Maisonneuve"
Longueuil,Canada,Montreal,Charles le Moyne de Longueuil et de Châteauguay
Montreal,Canada,Montréal-Est,Jeanne Mance
Quebec City,Canada,Sainte-Catherine-de-la-Jacques-Cartier,Samuel de Champlain
Sainte-Thérèse,Canada,Boisbriand,Louis Marteau
Drummondville,Canada,Saint-Zéphirin-de-Courval,Frederick Heriot
