col0,col1,col2,col3,col4
NGC 4240,Wilhelm Tempel,J2000.0,NGC 4243,1975
NGC 5066,Albert Marth,J2000.0,NGC 5069,2814
NGC 2643,Albert Marth,J2000.0,IC 2390,4533
NGC 7254,Albert Marth,J2000.0,NGC 7256,2691
NGC 7112,Albert Marth,J2000.0,NGC 7113,5876
NGC 6660,Albert Marth,J2000.0,NGC 6661,4209.3
NGC 47,Wilhelm Tempel,J2000.0,NGC 58,5700
NGC 577,Wilhelm Tempel,J2000.0,NGC 580,5939
NGC 4410-1,John Frederick William Herschel,J2000.0,NGC 4410,7422
NGC 4518,John Frederick William Herschel,J2000.0,NGC 4518A,6544
NGC 3847,John Frederick William Herschel,J2000.0,NGC 3856,9544
NGC 3533,John Frederick William Herschel,J2000.0,NGC 3557A,3122
