col0,col1,col2,col3,col4,col5
2012 Clásica de Almería,2011 Clásica de Almería,2012 Movistar Team season,98,2013 Clásica de Almería,road bicycle racing
2017 Nokere Koerse,2016 Nokere Koerse,Lotto-Soudal 2017,168,2018 Nokere Koerse,road bicycle racing
2017 GP Industria & Artigianato di Larciano,2016 GP Industria & Artigianato di Larciano,Novo Nordisk 2017,149,2018 GP Industria & Artigianato di Larciano,road bicycle racing
2017 Grand Prix de Denain,2016 Grand Prix de Denain,Sport Vlaanderen-Baloise 2017,123,2018 Grand Prix de Denain,cycle sport
2017 Nokere Koerse,2016 Nokere Koerse,2017 Bora-Hansgrohe,168,2018 Nokere Koerse,road bicycle racing
2017 Grand Prix de Denain,2016 Grand Prix de Denain,Sport Vlaanderen-Baloise 2017,123,2018 Grand Prix de Denain,road bicycle racing
2016 Grand Prix Impanis-Van Petegem,2015 Grand Prix Impanis-Van Petegem,Fortuneo-Vital Concept 2016,124,2017 Grand Prix Impanis-Van Petegem,road bicycle racing
2017 Kuurne–Brussels–Kuurne,2016 Kuurne–Brussels–Kuurne,Bahrain-Merida 2017,131,2018 Kuurne–Brussels–Kuurne,road bicycle racing
2016 Paris-Tours,2015 Paris-Tours,Orica-BikeExchange 2016,178,2017 Paris-Tours,road bicycle racing
2016 Trofeo Laigueglia,2015 Trofeo Laigueglia,FDJ 2016,57,2017 Trofeo Laigueglia,road bicycle racing
2015 Tre Valli Varesine,2014 Tre Valli Varesine,Bardiani CSF 2015,152,2016 Tre Valli Varesine,road bicycle racing
2016 Brussels Cycling Classic,2015 Brussels Cycling Classic,FDJ 2016,135,2017 Brussels Cycling Classic,road bicycle racing
2015 Grand Prix de Fourmies,2014 Grand Prix de Fourmies,Lampre-Merida 2015,162,2016 Grand Prix de Fourmies,road bicycle racing
