col0,col1,col2,col3,col4,col5
50 metres breaststroke,swimming,50,breaststroke,sports discipline,swimmer
50 metres freestyle,swimming,50,freestyle swimming,sports discipline,swimmer
400 metres individual medley,swimming,400,medley swimming,sports discipline,swimmer
400 metre freestyle,swimming,400,freestyle swimming,sports discipline,swimmer
200 metres breaststroke,swimming,200,breaststroke,sports discipline,swimmer
1500 metre freestyle,swimming,1500,freestyle swimming,sports discipline,swimmer
100 metres butterfly,swimming,100,butterfly stroke,sports discipline,swimmer
100 metres breaststroke,swimming,100,breaststroke,sports discipline,swimmer
100 metres backstroke,swimming,100,backstroke,sports discipline,swimmer
200 metres individual medley,swimming,200,medley swimming,sports discipline,swimmer
400 metres,athletics,400,sprinting,sports discipline,athletics competitor
400 metres hurdles,athletics,400,hurdling,sports discipline,athletics competitor
half marathon,athletics,21.097,long-distance running,sports discipline,athletics competitor
20 kilometres race walk,athletics,20,racewalking,sports discipline,racewalker
