col0,col1,col2,col3
Cambodia Bay Cycling Tour,January,2.2,2020-01-01
Saudi Tour,February,2.1,2020-01-01
Grand Prix Justiniano Hotels,March,single-day road race,2019-01-01
In The Steps of Romans,July,stage race,2019-01-01
North Star Grand Prix Women,June,stage race,1999-01-01
Tour de Iskandar Johor,April,stage race,2019-01-01
Saudi Tour,February,stage race,2020-01-01
Cambodia Bay Cycling Tour,January,stage race,2020-01-01
Giro di Sardegna,February,cycling race,1958-01-01
Giro d'Italia,May,sports festival,1909-01-01
