col0,col1,col2,col3
22nd Goya Awards,Palacio de Congresos,Goya Awards,2008-02-03
23rd Goya Awards,Palacio de Congresos,Goya Awards,2009-02-01
24th Goya Awards,Palacio de Congresos,Goya Awards,2010-02-14
25th Goya Awards,Palacio de Congresos,Goya Awards,2011-02-13
20th Goya Awards,Palacio de Congresos,Goya Awards,2006-01-29
16th Goya Awards,Palacio de Congresos,Goya Awards,2002-02-02
17th Goya Awards,Palacio de Congresos,Goya Awards,2003-02-01
3rd Goya Awards,Palacio de Congresos,Goya Awards,1989-03-22
2nd Goya Awards,Palacio de Congresos,Goya Awards,1988-03-22
18th Goya Awards,Palacio de Congresos,Goya Awards,2004-01-31
