col0,col1,col2,col3
Washington School,place listed on the National Register of Historic Places,United States of America,apartment building
Antelope School,place listed on the National Register of Historic Places,United States of America,city hall
Roosevelt School,place listed on the National Register of Historic Places,United States of America,condominium
Antelope School,place listed on the National Register of Historic Places,United States of America,community center
Private School of Saint Joseph of Cluny,Heritage of Portuguese Influence,Angola,school
Mutu-ya-Kevela School,Heritage of Portuguese Influence,Angola,school
Sedbergh School Library,Grade II* listed building or structure,United Kingdom,school library
Eleventh Street School,place listed on the National Register of Historic Places,United States of America,educational management
Fairbanks City Hall,place listed on the National Register of Historic Places,United States of America,city hall
Booker T. Washington Community Center,place listed on the National Register of Historic Places,United States of America,community center
Boswell School,place listed on the National Register of Historic Places,United States of America,church building
