col0,col1,col2,col3,col4,col5,col6
1970 Finnish Badminton Championships,Finnish Badminton Championships,WikiProject Badminton/tournament focus list,badminton,1970 Finnish Badminton Championships – Men's singles,1970-01-01,1969 Finnish Badminton Championships
1969 Finnish Badminton Championships,Finnish Badminton Championships,WikiProject Badminton/tournament focus list,badminton,1969 Finnish Badminton Championships – Men's singles,1969-01-01,1968 Finnish Badminton Championships
1968 Finnish Badminton Championships,Finnish Badminton Championships,WikiProject Badminton/tournament focus list,badminton,1968 Finnish Badminton Championships – Men's singles,1968-01-01,1967 Finnish Badminton Championships
1966 Finnish Badminton Championships,Finnish Badminton Championships,WikiProject Badminton/tournament focus list,badminton,1966 Finnish Badminton Championships – Men's singles,1966-01-01,1965 Finnish Badminton Championships
1965 Finnish Badminton Championships,Finnish Badminton Championships,WikiProject Badminton/tournament focus list,badminton,1965 Finnish Badminton Championships – Men's singles,1965-01-01,1964 Finnish Badminton Championships
1964 Finnish Badminton Championships,Finnish Badminton Championships,WikiProject Badminton/tournament focus list,badminton,1964 Finnish Badminton Championships – Men's singles,1964-01-01,1963 Finnish Badminton Championships
1963 Finnish Badminton Championships,Finnish Badminton Championships,WikiProject Badminton/tournament focus list,badminton,1963 Finnish Badminton Championships – Men's singles,1963-01-01,1962 Finnish Badminton Championships
1962 Finnish Badminton Championships,Finnish Badminton Championships,WikiProject Badminton/tournament focus list,badminton,1962 Finnish Badminton Championships – Men's singles,1962-01-01,1961 Finnish Badminton Championships
1961 Finnish Badminton Championships,Finnish Badminton Championships,WikiProject Badminton/tournament focus list,badminton,1961 Finnish Badminton Championships – Men's singles,1961-01-01,1960 Finnish Badminton Championships
1960 Finnish Badminton Championships,Finnish Badminton Championships,WikiProject Badminton/tournament focus list,badminton,1960 Finnish Badminton Championships – Men's singles,1960-01-01,1959 Finnish Badminton Championships
