col0,col1,col2,col3
Lake Maria State Park,1963-01-01,Wright County,Minnesota state park
Lake Louise State Park,1963-01-01,Le Roy Township,Minnesota state park
Lake Carlos State Park,1937-01-01,Douglas County,Minnesota state park
Lake Bronson State Park,1937-01-01,Kittson County,Minnesota state park
Judge C. R. Magney State Park,1957-01-01,Cook County,Minnesota state park
Hayes Lake State Park,1971-01-01,Roseau County,Minnesota state park
Grand Portage State Park,1989-01-01,Cook County,Minnesota state park
Glendalough State Park,1992-01-01,Otter Tail County,Minnesota state park
Glacial Lakes State Park,1963-01-01,Pope County,Minnesota state park
George H. Crosby Manitou State Park,1955-01-01,Lake County,Minnesota state park
Fort Ridgely State Park,1911-01-01,Renville County,Minnesota state park
Forestville Mystery Cave State Park,1941-01-01,Fillmore County,Minnesota state park
