col0,col1,col2,col3,col4
Bishopric of Trent,Prince-Bishopric,1027-01-01,1803-01-01,Italy
Prince-Bishopric of Utrecht,Prince-Bishopric,1024-01-01,1528-01-01,Holy Roman Empire
Prince-Bishopric of Münster,Prince-Bishopric,1180-01-01,1802-01-01,Holy Roman Empire
Bishopric of Ösel–Wiek,Prince-Bishopric,1228-01-01,1560-01-01,Estonia
Bishopric of Ratzeburg,Prince-Bishopric,1236-01-01,1648-01-01,Germany
Bishopric of Minden,Prince-Bishopric,1180-01-01,1648-01-01,Holy Roman Empire
Prince-Bishopric of Paderborn,Prince-Bishopric,1281-01-01,1802-01-01,Holy Roman Empire
Archbishopric of Magdeburg,Prince-Bishopric,1180-01-01,1680-01-01,Germany
Bishopric of Speyer,Prince-Bishopric,0888-01-01,1803-01-01,Holy Roman Empire
Bishopric of Merseburg,Prince-Bishopric,1004-01-01,1565-01-01,Germany
Bishopric of Lübeck,Prince-Bishopric,1160-01-01,1803-01-01,Holy Roman Empire
Prince-Bishopric of Warmia,Prince-Bishopric,1243-01-01,1466-01-01,Crown of the Kingdom of Poland
