col0,col1,col2,col3,col4,col5,col6
2009 Moorilla Hobart International,Australia,2009-01-01,Hobart,2009-01-16,2010 Moorilla Hobart International,2009 WTA Tour
2004 Moorilla International,Australia,2004-01-01,Hobart,2004-01-16,2005 Moorilla International,2004 WTA Tour
2018 Hobart International,Australia,2018-01-01,Hobart,2018-01-13,2019 Hobart International,WTA International tournaments
2017 Hobart International,Australia,2017-01-01,Hobart,2017-01-14,2018 Hobart International,WTA International tournaments
2016 Hobart International,Australia,2016-01-01,Tasmania,2016-01-17,2017 Hobart International,WTA International tournaments
2009 Moorilla Hobart International,Australia,2009-01-01,Hobart,2009-01-16,2010 Moorilla Hobart International,WTA International tournaments
2011 Moorilla Hobart International,Australia,2011-01-01,Hobart,2011-01-15,2012 Moorilla Hobart International,WTA International tournaments
2006 Moorilla Hobart International,Australia,2006-01-01,Hobart,2006-01-13,2007 Moorilla Hobart International,2006 WTA Tour
2007 Moorilla Hobart International,Australia,2007-01-01,Hobart,2007-01-12,2008 Moorilla Hobart International,WTA Tier IV tournaments
2008 Moorilla Hobart International,Australia,2008-01-01,Hobart,2008-01-11,2009 Moorilla Hobart International,WTA Tier IV tournaments
2003 Moorilla Hobart International,Australia,2003-01-01,Hobart,2003-01-10,2004 Moorilla International,WTA Tier V tournaments
2001 ANZ Tasmanian International,Australia,2001-01-01,Hobart,2001-01-13,2002 ANZ Tasmanian International,WTA Tier V tournaments
