col0,col1,col2,col3
Minetest Game,FreeBSD,2011-02-01,multiplayer video game
Xonotic,FreeBSD,2011-09-08,multiplayer video game
Freeciv,NetBSD,1996-01-05,multiplayer video game
Minetest Game,OpenBSD,2011-02-01,multiplayer video game
Freeciv,OpenBSD,1996-01-05,multiplayer video game
The Battle For Wesnoth,Unix-like,2005-10-02,multiplayer video game
Hedgewars,macOS,2006-11-24,multiplayer video game
SuperTuxKart,macOS,2004-01-01,multiplayer video game
BZFlag,macOS,2007-11-15,multiplayer video game
OpenTTD,macOS,2004-03-14,multiplayer video game
Minetest Game,macOS,2011-02-01,multiplayer video game
Xonotic,macOS,2011-09-08,multiplayer video game
