col0,col1,col2,col3
1997 Hungarian Grand Prix,Hungarian Grand Prix,Jacques Villeneuve,Michael Schumacher
1996 Hungarian Grand Prix,Hungarian Grand Prix,Jacques Villeneuve,Michael Schumacher
1995 Hungarian Grand Prix,Hungarian Grand Prix,Damon Hill,Damon Hill
1994 Hungarian Grand Prix,Hungarian Grand Prix,Michael Schumacher,Michael Schumacher
1988 Hungarian Grand Prix,Hungarian Grand Prix,Ayrton Senna,Ayrton Senna
1990 Hungarian Grand Prix,Hungarian Grand Prix,Thierry Boutsen,Thierry Boutsen
1991 Hungarian Grand Prix,Hungarian Grand Prix,Ayrton Senna,Ayrton Senna
2007 Hungarian Grand Prix,Hungarian Grand Prix,Lewis Hamilton,Lewis Hamilton
2006 Hungarian Grand Prix,Hungarian Grand Prix,Jenson Button,Kimi Räikkönen
1986 Hungarian Grand Prix,Hungarian Grand Prix,Nelson Piquet,Ayrton Senna
2008 Hungarian Grand Prix,Hungarian Grand Prix,Heikki Kovalainen,Lewis Hamilton
2012 Hungarian Grand Prix,Hungarian Grand Prix,Lewis Hamilton,Lewis Hamilton
2010 Hungarian Grand Prix,Hungarian Grand Prix,Mark Webber,Sebastian Vettel
1936 Hungarian Grand Prix,sports season,Tazio Nuvolari,Bernd Rosemeyer
2019 Hungarian Grand Prix,Hungarian Grand Prix,Lewis Hamilton,Max Verstappen
