col0,col1,col2,col3
1960 World All-Round Speed Skating Championships for Women,1960-01-30,long track speed skating,Fyrvalla
1954 World All-Round Speed Skating Championships for Women,1954-02-20,long track speed skating,Fyrvalla
1983 World Allround Speed Skating Championships for women,1983-02-19,long track speed skating,Chemnitz Ice Rink
1936 World All-Round Speed Skating Championships for Women,1936-02-01,long track speed skating,Stockholm Ice Rink
1994 World All-Round Speed Skating Championships for Women,1994-02-05,long track speed skating,High Mountain Altitude Rink
1989 World All-Round Speed Skating Championships for Women,1989-02-04,long track speed skating,James B. Sheffield Olympic Skating Rink
1950 World All-Round Speed Skating Championships for Women,1950-02-11,long track speed skating,Moscow Ice Rink
1979 World Allround Speed Skating Championships for women,1979-02-03,long track speed skating,De Uithof
1986 World Allround Speed Skating Championships for women,1986-02-08,long track speed skating,De Uithof
1963 World All-Round Speed Skating Championships for Women,1963-02-21,long track speed skating,Karuizawa Ice Rink
1969 World All-Round Speed Skating Championships for Women,1969-02-01,long track speed skating,L'Anneau de Vitesse
1967 World All-Round Speed Skating Championships for Women,1967-02-18,long track speed skating,Deventer Ice Rink
