col0,col1,col2,col3,col4,col5,col6
Torrance County,United States of America,New Mexico,Estancia,8666,0.03,Socorro County
Lincoln County,United States of America,New Mexico,Carrizozo,12513,0,Socorro County
Valencia County,United States of America,New Mexico,Los Lunas,2765,0.2,Socorro County
Union County,United States of America,New Mexico,Clayton,9922,0.2,Hartley County
Eddy County,United States of America,New Mexico,Carlsbad,10872,0.5,Reeves County
Mora County,United States of America,New Mexico,Mora,5008,0.1,Colfax County
Harding County,United States of America,New Mexico,Mosquero,5506,0.02,Colfax County
Union County,United States of America,New Mexico,Clayton,9922,0.2,Colfax County
Taos County,United States of America,New Mexico,Taos,5710,0.06,Colfax County
De Baca County,United States of America,New Mexico,Fort Sumner,6045,0.5,Chaves County
Lincoln County,United States of America,New Mexico,Carrizozo,12513,0,Chaves County
Eddy County,United States of America,New Mexico,Carlsbad,10872,0.5,Chaves County
Union County,United States of America,New Mexico,Clayton,9922,0.2,Dallam County
Eddy County,United States of America,New Mexico,Carlsbad,10872,0.5,Culberson County
