col0,col1,col2,col3,col4,col5,col6
São Paulo,city,12106920,Poá,0.805,Brazil,Toronto
Guarujá,municipality of Brazil,311230,Bertioga,0.751,Brazil,Cascais
Águas de São Pedro,municipality of Brazil,2707,"São Pedro, São Paulo",0.854,Brazil,Molinaseca
Ponta Grossa,municipality of Brazil,311611,Campo Largo,0.763,Brazil,Arequipa
Bauru,municipality of Brazil,366992,Avaí,0.801,Brazil,Sibiu
Encantado,municipality of Brazil,20510,Muçum,0.767,Brazil,Santa Fe
Anápolis,municipality of Brazil,366491,Abadiânia,0.737,Brazil,Lublin
Maringá,municipality of Brazil,403063,Ângulo,0.808,Brazil,Brescia
Osasco,municipality of Brazil,694844,São Paulo,0.776,Brazil,Xuzhou
Guarujá,big city,311230,Bertioga,0.751,Brazil,Cascais
