col0,col1,col2,col3,col4
Concerto No. 1 in D Minor for Oboe and Orchestra: I. Allegro,Lebrun: Oboe Concerto No. 1 in D Minor,Concerto No. 1 in D Minor for Oboe and Orchestra: I. Allegro,concerto,2018-12-19
Concerto for Double Bass and Orchestra: III. Allegro,"Koussevitzky: Double Bass Concerto, Op. 3",Concerto for Double Bass and Orchestra: III. Allegro,concerto,2019-05-08
Concerto for Double Bass and Orchestra: II. Andante,"Koussevitzky: Double Bass Concerto, Op. 3",Concerto for Double Bass and Orchestra: II. Andante,concerto,2019-05-08
Concerto for Double Bass and Orchestra: I. Allegro,"Koussevitzky: Double Bass Concerto, Op. 3",Concerto for Double Bass and Orchestra: I. Allegro,concerto,2019-05-08
"Symphony No. 7 in D Minor, Op. 70, B. 141: IV. Finale. Allegro",Dvořák: Symphony No. 7 (Live Recording),"Symphony No. 7 in D Minor, Op. 70, B. 141: IV. Finale. Allegro",symphony,2019-12-16
"Symphony No. 7 in D Minor, Op. 70, B. 141: III. Scherzo. Vivace",Dvořák: Symphony No. 7 (Live Recording),"Symphony No. 7 in D Minor, Op. 70, B. 141: III. Scherzo. Vivace (Poco Meno Mosso)",symphony,2019-12-16
"Symphony No. 7 in D Minor, Op. 70, B. 141: II. Poco Adagio",Dvořák: Symphony No. 7 (Live Recording),"Symphony No. 7 in D Minor, Op. 70, B. 141: II. Poco Adagio",symphony,2019-12-16
"Symphony No. 7 in D Minor, Op. 70, B. 141: I. Allegro Maestoso",Dvořák: Symphony No. 7 (Live Recording),"Symphony No. 7 in D Minor, Op. 70, B. 141: I. Allegro Maestoso",symphony,2019-12-16
"Symphony No. 5 in C Minor, Op. 67: IV. Allegro","Beethoven: Symphony No. 5 in C Minor, Op. 67","Symphony No. 5 in C Minor, Op. 67: IV. Allegro",symphony,2018-12-19
"Symphony No. 5 in C Minor, Op. 67: III. Scherzo","Beethoven: Symphony No. 5 in C Minor, Op. 67","Symphony No. 5 in C Minor, Op. 67: III. Scherzo (Allegro)",symphony,2018-12-19
