col0,col1,col2,col3,col4
Oprah Winfrey,human,Harpo Productions,1954-01-29,film producer
George Soros,billionaire,Soros Fund Management,1930-08-12,writer
Oprah Winfrey,human,Harpo Productions,1954-01-29,actor
George Soros,human,Soros Fund Management,1930-08-12,writer
Beate Heister,billionaire,ALDI,1951-10-05,business executive
Rainer-Marc Frey,billionaire,UBS,1963-01-10,banker
Gopichand Hinduja,billionaire,Hinduja Group,1940-02-29,chairperson
Mike Cannon-Brookes,billionaire,University of New South Wales,1979-11-01,businessperson
Michael Platt,billionaire,BlueCrest Capital Management,1968-12-12,art collector
Wang_Qunbin,billionaire,Fosun International Limited,1969-01-01,entrepreneur
