col0,col1,col2,col3
Crucifixion of Saint Ranieri,Giunta Pisano,1250-01-01,crucifixion
Crucifix no. 434,Master of the Cross 434,1240-01-01,Cleopas
Crucifix,Giotto di Bondone,1290-01-01,aureola
Crucifix,Giotto di Bondone,1330-01-01,aureola
Crucifix,Giotto di Bondone,1301-01-01,aureola
Crucifix,Giotto di Bondone,1304-01-01,aureola
Painted Cross,Giotto di Bondone,1315-01-01,aureola
Crucifix no. 434,Master of the Cross 434,1240-01-01,Salome
Crucifixion of Saint Ranieri,Giunta Pisano,1250-01-01,Latin cross
San Damiano cross,anonymous,1200-01-01,Mary Magdalena
Crucifix no. 434,Master of the Cross 434,1240-01-01,crucifixion of Jesus
Crucifix by the Master of the Bigallo Crucifixion,Master of the Bigallo Crucifixion,1250-01-01,crucifixion of Jesus
Painted crucifix,Agnolo Gaddi,1390-01-01,crucifixion of Jesus
