col0,col1,col2,col3,col4
HMAS Wollongong,Indonesia,World War II,Bathurst-class corvette,Royal Netherlands Navy
HMAS Lismore,Netherlands,World War II,Bathurst-class corvette,Royal Netherlands Navy
HMAS Burnie,Netherlands,World War II,Bathurst-class corvette,Royal Netherlands Navy
HMAS Toowoomba,Netherlands,World War II,Bathurst-class corvette,Royal Netherlands Navy
Italian corvette Baionetta,Kingdom of Italy,World War II,Gabbiano-class corvette,Italian Navy
HMAS Stawell,New Zealand,World War II,Bathurst-class corvette,Royal Australian Navy
HMAS Kiama,New Zealand,World War II,Bathurst-class corvette,Royal Australian Navy
HMAS Inverell,New Zealand,World War II,Bathurst-class corvette,Royal Australian Navy
HMAS Echuca,New Zealand,World War II,Bathurst-class corvette,Royal Australian Navy
HMAS Wallaroo,Australia,World War II,Bathurst-class corvette,Royal Australian Navy
HMAS Wagga,Australia,World War II,Bathurst-class corvette,Royal Australian Navy
HMAS Townsville,Australia,World War II,Bathurst-class corvette,Royal Australian Navy
HMAS Strahan,Australia,World War II,Bathurst-class corvette,Royal Australian Navy
HMAS Rockhampton,Australia,World War II,Bathurst-class corvette,Royal Australian Navy
